event_id,participant_id,session_id,recording_date,scenario_id,worker_id,helmet_id,hazard_id,hazard_type,occurred_at,event_duration_seconds,rssi_mean,rssi_peak,rssi_min,rssi_std,rssi_slope,warning_duration_seconds,danger_duration_seconds,state_transition_count,packet_loss_count,acceleration_max_g,gyroscope_max_dps,orientation_change_deg,sudden_motion,candidate_impact,candidate_fall,post_event_stillness_seconds,temperature_c,humidity_percent,mq135_deviation,hazard_active,alarm_level,local_warning_success,repeated_exposure_count,similar_event_count,connectivity_status,supervisor_priority,verification_label,label_source,data_origin
EVT-SYN-0005833,P033,S02,2026-01-28,RSSI_FLUCTUATION,W13,HELMET-W13,F02,FORKLIFT,2026-01-28T08:36:00+00:00,6.197,-68.908,-55.732,-81.061,7.715,1.1052,3.834,1.012,6,2,1.4082,98.018,15.0,False,False,False,0.351,30.002,62.747,7.839,True,CRITICAL,True,5,4,ONLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005834,P034,S02,2026-01-31,NORMAL_PASSAGE,W14,HELMET-W14,F03,FORKLIFT,2026-01-31T08:36:00+00:00,2.32,-87.767,-79.857,-92.535,2.755,0.0751,0.697,0.0,3,1,1.1176,48.701,21.053,False,False,False,0.827,29.317,66.255,112.795,True,SAFE,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005835,P035,S02,2026-02-03,FORKLIFT_CROSSING,W15,HELMET-W15,F02,FORKLIFT,2026-02-03T08:36:00+00:00,11.342,-62.729,-54.97,-69.099,4.38,2.2763,6.828,2.996,1,0,2.3091,105.951,30.505,True,False,False,0.639,30.068,47.496,131.816,True,CRITICAL,True,2,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005836,P036,S02,2026-02-06,NORMAL_PASSAGE,W16,HELMET-W16,F01,FORKLIFT,2026-02-06T08:36:00+00:00,4.766,-83.03,-79.133,-86.499,2.446,-1.2306,2.128,0.0,1,3,0.949,14.427,19.954,False,False,False,3.867,30.652,58.937,431.904,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005837,P037,S02,2026-02-09,NORMAL_WORK_NEAR_MACHINE,W17,HELMET-W17,L01,LASER_CUTTER,2026-02-09T08:36:00+00:00,5.864,-76.412,-72.053,-80.859,2.056,-0.7064,4.226,0.0,4,1,0.8,70.554,0.0,False,False,False,0.955,30.287,65.115,140.705,True,MODERATE,True,2,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005838,P038,S02,2026-02-12,PROLONGED_DANGER,W18,HELMET-W18,L01,LASER_CUTTER,2026-02-12T08:36:00+00:00,14.737,-58.477,-53.568,-66.347,3.612,-0.2705,3.035,8.835,1,0,1.5708,79.52,16.418,False,False,False,0.0,26.591,64.083,515.329,True,CRITICAL,True,2,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005839,P039,S02,2026-02-15,PROLONGED_DANGER,W19,HELMET-W19,L01,LASER_CUTTER,2026-02-15T08:36:00+00:00,14.427,-58.14,-50.636,-64.16,4.481,0.843,2.828,9.239,0,1,1.4404,95.879,23.49,False,False,False,0.717,31.624,54.839,263.279,True,CRITICAL,True,1,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005840,P040,S02,2026-02-18,SUDDEN_MOTION_AFTER_WARNING,W20,HELMET-W20,F03,FORKLIFT,2026-02-18T08:36:00+00:00,11.758,-56.338,-49.865,-66.087,5.65,1.115,6.291,3.077,1,0,3.2973,196.889,65.506,True,False,False,0.0,29.212,64.005,142.926,True,CRITICAL,True,2,1,ONLINE,HIGH,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005841,P001,S03,2026-01-29,SUDDEN_MOTION_AFTER_WARNING,W01,HELMET-W01,F03,FORKLIFT,2026-01-29T09:36:00+00:00,9.094,-60.752,-57.771,-67.231,3.43,0.5988,3.953,3.126,2,1,3.5835,238.906,35.134,True,False,True,4.933,32.697,68.38,382.673,True,HIGH,True,2,2,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005842,P002,S03,2026-02-01,RSSI_FLUCTUATION,W02,HELMET-W02,F03,FORKLIFT,2026-02-01T09:36:00+00:00,10.478,-70.533,-59.737,-81.282,8.345,0.1421,8.26,1.094,3,1,1.4121,3.569,0.0,False,False,False,0.0,31.74,58.186,163.76,False,MODERATE,True,1,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005843,P003,S03,2026-02-04,FORKLIFT_APPROACH,W03,HELMET-W03,F02,FORKLIFT,2026-02-04T09:36:00+00:00,9.819,-69.449,-61.935,-78.192,5.924,2.1729,5.545,1.618,4,0,1.9458,48.368,29.107,False,False,False,0.229,33.747,62.252,71.553,True,HIGH,True,2,0,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005844,P004,S03,2026-02-07,FORKLIFT_CROSSING,W04,HELMET-W04,F02,FORKLIFT,2026-02-07T09:36:00+00:00,8.722,-62.025,-55.439,-65.565,2.592,2.3922,4.822,2.529,2,0,2.3953,177.351,1.919,True,False,False,0.837,27.323,83.513,5.923,True,CRITICAL,True,2,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005845,P005,S03,2026-02-10,NORMAL_WORK_NEAR_MACHINE,W05,HELMET-W05,F01,FORKLIFT,2026-02-10T09:36:00+00:00,9.262,-74.927,-63.886,-84.106,5.843,0.5701,7.18,0.0,2,0,1.1407,72.715,27.359,False,False,False,0.0,29.42,70.737,297.245,True,HIGH,True,3,2,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005846,P006,S03,2026-02-13,NORMAL_PASSAGE,W06,HELMET-W06,G01,GRINDING_MACHINE,2026-02-13T09:36:00+00:00,3.543,-79.487,-74.093,-83.976,1.835,-1.2887,2.308,0.0,2,1,1.0884,111.557,0.0,False,False,False,4.002,36.597,60.867,-61.659,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005847,P007,S03,2026-02-16,NORMAL_PASSAGE,W07,HELMET-W07,F01,FORKLIFT,2026-02-16T09:36:00+00:00,4.061,-84.327,-80.847,-89.704,2.089,-0.1532,1.011,0.0,0,0,1.4332,36.949,1.403,False,False,False,0.0,30.221,59.658,-5.117,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005848,P008,S03,2026-02-19,RSSI_FLUCTUATION,W08,HELMET-W08,F02,FORKLIFT,2026-02-19T09:36:00+00:00,8.087,-71.75,-63.559,-83.18,6.957,0.3051,4.663,1.388,4,2,1.075,66.403,15.033,False,False,False,0.27,30.737,62.29,370.596,False,MODERATE,True,2,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005849,P009,S03,2026-02-22,RSSI_FLUCTUATION,W09,HELMET-W09,F03,FORKLIFT,2026-02-22T09:36:00+00:00,7.938,-68.787,-51.945,-80.976,7.974,2.6258,3.822,1.273,6,2,1.0695,46.215,20.131,False,True,False,3.694,29.761,67.523,91.302,True,CRITICAL,True,1,0,ONLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005850,P010,S03,2026-02-25,FORKLIFT_APPROACH,W10,HELMET-W10,F03,FORKLIFT,2026-02-25T09:36:00+00:00,13.786,-69.189,-61.025,-74.92,3.862,0.8553,6.871,3.153,1,1,1.549,106.672,17.574,False,False,False,0.0,33.563,69.512,131.564,True,HIGH,True,3,1,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005851,P011,S03,2026-02-28,NORMAL_PASSAGE,W11,HELMET-W11,F03,FORKLIFT,2026-02-28T09:36:00+00:00,5.025,-81.78,-71.554,-88.536,5.014,-0.3784,1.83,0.243,0,0,1.4389,57.169,24.371,False,False,False,0.0,29.409,54.512,153.618,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005852,P012,S03,2026-03-03,NORMAL_WORK_NEAR_MACHINE,W12,HELMET-W12,F03,FORKLIFT,2026-03-03T09:36:00+00:00,8.565,-76.16,-72.396,-78.814,1.772,-0.5246,6.15,1.077,3,0,1.7135,58.517,17.807,False,False,False,2.124,30.69,54.263,121.741,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005853,P013,S03,2026-03-06,NORMAL_PASSAGE,W13,HELMET-W13,G01,GRINDING_MACHINE,2026-03-06T09:36:00+00:00,7.241,-82.513,-76.072,-88.205,2.082,1.3593,2.937,0.687,0,0,1.1769,87.095,5.088,False,False,False,0.907,31.212,69.337,-65.886,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005854,P014,S03,2026-03-09,FORKLIFT_CROSSING,W14,HELMET-W14,F01,FORKLIFT,2026-03-09T09:36:00+00:00,7.693,-66.247,-56.81,-77.359,6.58,0.7618,4.069,2.039,8,1,2.4701,178.413,27.015,False,False,False,0.0,29.921,60.731,245.876,True,CRITICAL,True,3,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005855,P015,S03,2026-03-12,RSSI_FLUCTUATION,W15,HELMET-W15,F01,FORKLIFT,2026-03-12T09:36:00+00:00,6.014,-71.915,-57.653,-85.644,8.683,1.1415,4.057,0.955,2,2,0.8,97.591,10.752,False,False,False,0.729,28.158,66.827,243.913,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005856,P016,S03,2026-03-15,REPEATED_EXPOSURE,W16,HELMET-W16,G01,GRINDING_MACHINE,2026-03-15T09:36:00+00:00,9.286,-61.664,-59.007,-65.1,1.073,-0.4048,5.126,3.346,0,1,1.9252,117.09,36.277,True,False,False,2.112,26.399,59.824,-250.0,True,HIGH,True,4,3,ONLINE,MEDIUM,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005857,P017,S03,2026-03-18,NORMAL_PASSAGE,W17,HELMET-W17,F02,FORKLIFT,2026-03-18T09:36:00+00:00,5.866,-87.641,-84.161,-92.847,2.769,0.9508,2.747,1.419,2,0,1.654,42.1,19.23,True,False,False,1.003,27.804,61.737,382.834,False,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005858,P018,S03,2026-03-21,FORKLIFT_CROSSING,W18,HELMET-W18,F02,FORKLIFT,2026-03-21T09:36:00+00:00,6.354,-69.851,-60.189,-75.208,3.499,1.5921,3.948,0.994,1,1,1.8442,160.585,22.447,False,False,False,1.37,29.298,53.507,67.041,True,HIGH,False,2,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005859,P019,S03,2026-03-24,NORMAL_PASSAGE,W19,HELMET-W19,F03,FORKLIFT,2026-03-24T09:36:00+00:00,5.733,-83.586,-77.39,-88.041,2.833,-1.262,4.97,0.0,1,2,1.7329,53.101,0.0,False,False,False,0.0,27.566,54.869,-100.624,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005860,P020,S03,2026-03-27,NORMAL_PASSAGE,W20,HELMET-W20,L01,LASER_CUTTER,2026-03-27T09:36:00+00:00,3.867,-82.893,-75.671,-87.569,3.564,0.329,1.543,0.618,2,0,1.2184,78.421,4.963,False,False,False,2.676,36.06,82.228,127.499,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005861,P021,S03,2026-03-30,FORKLIFT_APPROACH,W01,HELMET-W01,F03,FORKLIFT,2026-03-30T09:36:00+00:00,5.753,-67.343,-63.933,-73.87,3.697,2.7326,2.983,2.732,1,0,1.6513,83.51,33.026,True,False,False,0.0,31.023,58.923,141.807,True,HIGH,True,1,1,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005862,P022,S03,2026-04-02,HAZARD_INACTIVE,W02,HELMET-W02,F01,FORKLIFT,2026-04-02T09:36:00+00:00,6.208,-60.691,-55.386,-65.652,3.815,-1.1201,3.291,1.004,0,1,1.3467,85.094,12.988,True,False,False,0.0,27.87,79.601,89.186,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005863,P023,S03,2026-01-05,NORMAL_WORK_NEAR_MACHINE,W03,HELMET-W03,F01,FORKLIFT,2026-01-05T09:36:00+00:00,8.146,-77.265,-74.361,-82.548,2.481,-0.5401,5.699,0.0,0,2,1.2214,132.472,15.325,True,False,False,0.0,29.894,69.403,119.206,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005864,P024,S03,2026-01-08,RSSI_FLUCTUATION,W04,HELMET-W04,F03,FORKLIFT,2026-01-08T09:36:00+00:00,10.414,-74.384,-64.336,-84.079,7.096,0.9738,6.895,0.838,2,1,2.0033,64.607,18.248,False,False,False,1.553,26.379,63.239,-42.435,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005865,P025,S03,2026-01-11,NORMAL_WORK_NEAR_MACHINE,W05,HELMET-W05,F02,FORKLIFT,2026-01-11T09:36:00+00:00,9.35,-74.851,-69.202,-81.039,3.864,-0.3932,8.348,0.0,7,1,1.6531,80.971,7.371,False,False,False,0.0,29.818,65.84,160.234,True,MODERATE,True,1,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005866,P026,S03,2026-01-14,FALL_CANDIDATE,W06,HELMET-W06,L01,LASER_CUTTER,2026-01-14T09:36:00+00:00,5.724,-66.637,-57.501,-75.284,6.66,0.3151,1.977,3.016,6,1,3.6362,327.909,77.358,False,False,True,4.657,28.441,70.731,291.666,True,HIGH,True,2,1,ONLINE,MEDIUM,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005867,P027,S03,2026-01-17,NORMAL_PASSAGE,W07,HELMET-W07,L01,LASER_CUTTER,2026-01-17T09:36:00+00:00,6.286,-82.444,-78.611,-85.804,2.846,1.1866,2.949,0.0,1,1,1.2407,52.644,3.783,True,True,False,4.397,30.99,75.993,77.318,True,SAFE,True,0,0,ONLINE,MEDIUM,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005868,P028,S03,2026-01-20,FORKLIFT_CROSSING,W08,HELMET-W08,F01,FORKLIFT,2026-01-20T09:36:00+00:00,12.333,-60.766,-56.089,-68.089,4.518,2.2435,7.857,2.686,1,2,2.0517,110.583,52.837,False,False,False,1.282,34.174,78.212,258.842,True,CRITICAL,True,1,1,ONLINE,LOW,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005869,P029,S03,2026-01-23,FORKLIFT_CROSSING,W09,HELMET-W09,F01,FORKLIFT,2026-01-23T09:36:00+00:00,8.819,-70.564,-65.548,-74.618,2.953,-0.9466,4.016,0.822,1,2,1.7522,151.317,30.27,True,False,False,0.951,34.145,61.302,176.207,True,HIGH,True,2,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005870,P030,S03,2026-01-26,FORKLIFT_APPROACH,W10,HELMET-W10,F02,FORKLIFT,2026-01-26T09:36:00+00:00,10.343,-63.174,-52.627,-72.667,5.487,1.4264,6.924,1.587,3,0,1.4856,53.34,18.802,False,False,False,0.0,30.308,67.184,-62.107,True,CRITICAL,False,1,1,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005871,P031,S03,2026-01-29,FALL_CANDIDATE,W11,HELMET-W11,G01,GRINDING_MACHINE,2026-01-29T09:36:00+00:00,7.932,-66.907,-58.173,-76.667,6.606,0.5747,2.967,2.953,3,2,4.324,304.332,48.014,True,False,True,4.012,30.23,68.556,207.574,False,MODERATE,True,0,0,ONLINE,HIGH,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005872,P032,S03,2026-02-01,NORMAL_WORK_NEAR_MACHINE,W12,HELMET-W12,F03,FORKLIFT,2026-02-01T09:36:00+00:00,12.008,-73.296,-69.956,-78.66,2.183,-0.4514,9.618,0.0,2,3,1.8161,66.301,10.921,False,False,False,2.943,28.26,74.099,407.266,True,MODERATE,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005873,P033,S03,2026-02-04,IMPACT_CANDIDATE,W13,HELMET-W13,F01,FORKLIFT,2026-02-04T09:36:00+00:00,9.381,-63.378,-57.68,-70.339,2.986,1.0312,5.457,1.959,4,1,4.3173,293.425,43.308,True,True,False,4.804,29.302,65.02,-41.836,False,MODERATE,True,2,5,ONLINE,HIGH,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005874,P034,S03,2026-02-07,IMPACT_CANDIDATE,W14,HELMET-W14,F03,FORKLIFT,2026-02-07T09:36:00+00:00,6.772,-69.754,-58.714,-79.493,5.463,0.5433,1.743,4.488,3,1,4.4028,313.732,54.138,True,True,False,0.0,29.887,61.042,361.844,True,CRITICAL,True,2,3,ONLINE,HIGH,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005875,P035,S03,2026-02-10,FORKLIFT_APPROACH,W15,HELMET-W15,F02,FORKLIFT,2026-02-10T09:36:00+00:00,8.699,-65.516,-58.08,-69.375,3.189,2.0994,5.046,2.441,3,1,2.1641,115.641,29.353,False,False,False,0.309,26.077,64.029,168.387,True,HIGH,True,1,2,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005876,P036,S03,2026-02-13,REPEATED_EXPOSURE,W16,HELMET-W16,F02,FORKLIFT,2026-02-13T09:36:00+00:00,14.878,-61.708,-49.879,-71.502,6.425,1.1129,7.867,4.082,2,0,2.2539,130.06,8.532,True,False,False,0.652,30.511,71.195,-2.445,True,CRITICAL,True,8,6,ONLINE,MEDIUM,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005877,P037,S03,2026-02-16,NORMAL_PASSAGE,W17,HELMET-W17,F03,FORKLIFT,2026-02-16T09:36:00+00:00,4.602,-80.866,-75.23,-88.686,3.199,-0.2365,2.562,0.374,3,0,1.0023,25.64,4.269,False,False,False,0.0,26.072,66.37,35.215,True,MODERATE,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005878,P038,S03,2026-02-19,NORMAL_PASSAGE,W18,HELMET-W18,L01,LASER_CUTTER,2026-02-19T09:36:00+00:00,3.812,-85.131,-80.901,-93.052,2.759,1.1677,2.302,0.0,3,0,1.3689,70.504,3.447,False,False,False,0.322,32.111,61.039,194.052,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005879,P039,S03,2026-02-22,NORMAL_WORK_NEAR_MACHINE,W19,HELMET-W19,F02,FORKLIFT,2026-02-22T09:36:00+00:00,9.604,-75.769,-70.194,-81.496,3.822,1.3058,7.028,0.0,2,0,0.8583,70.637,29.361,True,True,True,6.291,23.367,68.065,120.078,False,MODERATE,True,2,1,ONLINE,MEDIUM,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005880,P040,S03,2026-02-25,FALL_CANDIDATE,W20,HELMET-W20,F03,FORKLIFT,2026-02-25T09:36:00+00:00,7.181,-61.514,-51.85,-71.409,5.771,0.1941,3.344,3.053,2,4,4.2659,336.127,83.833,True,False,True,8.61,30.176,75.949,255.608,True,CRITICAL,True,0,0,ONLINE,MEDIUM,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005881,P001,S04,2026-02-05,NORMAL_WORK_NEAR_MACHINE,W01,HELMET-W01,L01,LASER_CUTTER,2026-02-05T10:36:00+00:00,8.687,-75.751,-69.583,-81.562,4.655,-0.3799,6.854,0.458,2,0,1.1572,38.92,18.51,False,False,False,2.642,26.917,76.101,45.297,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005882,P002,S04,2026-02-08,FORKLIFT_APPROACH,W02,HELMET-W02,F01,FORKLIFT,2026-02-08T10:36:00+00:00,8.658,-68.093,-61.357,-73.808,3.009,1.4802,5.442,0.0,3,0,1.2528,143.976,5.682,False,False,False,0.0,30.383,63.944,206.964,True,HIGH,True,1,0,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005883,P003,S04,2026-02-11,FORKLIFT_CROSSING,W03,HELMET-W03,F03,FORKLIFT,2026-02-11T10:36:00+00:00,10.245,-68.281,-59.983,-76.904,5.335,1.5694,6.63,3.456,1,1,2.352,139.568,16.511,False,False,False,0.019,35.182,52.779,613.376,True,HIGH,True,1,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005884,P004,S04,2026-02-14,NORMAL_PASSAGE,W04,HELMET-W04,L01,LASER_CUTTER,2026-02-14T10:36:00+00:00,7.17,-79.126,-72.569,-86.886,4.804,0.0043,3.142,1.407,0,1,1.2887,53.533,14.147,False,False,False,0.0,31.827,49.294,221.193,False,MODERATE,True,1,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005885,P005,S04,2026-02-17,FORKLIFT_APPROACH,W05,HELMET-W05,F02,FORKLIFT,2026-02-17T10:36:00+00:00,9.311,-62.775,-53.971,-71.576,4.929,2.2421,5.906,1.805,2,1,1.0257,74.761,7.231,False,False,False,1.774,28.99,61.558,-134.413,True,CRITICAL,True,3,1,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005886,P006,S04,2026-02-20,IMPACT_CANDIDATE,W06,HELMET-W06,L01,LASER_CUTTER,2026-02-20T10:36:00+00:00,8.208,-59.792,-56.265,-66.079,3.157,1.501,5.043,2.282,1,4,4.6125,284.614,54.64,True,True,False,2.838,34.618,71.143,8.687,True,CRITICAL,True,0,0,ONLINE,MEDIUM,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005887,P007,S04,2026-02-23,IMPACT_CANDIDATE,W07,HELMET-W07,F02,FORKLIFT,2026-02-23T10:36:00+00:00,8.744,-66.421,-61.074,-71.786,3.399,1.7586,3.694,4.512,4,0,5.2424,332.182,57.086,True,True,False,3.902,31.352,59.5,218.164,True,CRITICAL,True,3,4,ONLINE,HIGH,SIMULATED_IMPACT_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005888,P008,S04,2026-02-26,RSSI_FLUCTUATION,W08,HELMET-W08,F03,FORKLIFT,2026-02-26T10:36:00+00:00,7.982,-73.153,-61.769,-85.255,6.738,0.5614,4.556,0.546,4,1,0.9555,113.62,8.48,False,False,False,0.384,31.328,58.167,167.331,True,HIGH,False,0,0,OFFLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0005889,P009,S04,2026-03-01,NORMAL_PASSAGE,W09,HELMET-W09,F02,FORKLIFT,2026-03-01T10:36:00+00:00,2.753,-78.134,-73.529,-83.047,3.139,1.4989,1.772,0.0,2,1,1.2617,13.817,0.0,False,False,False,0.359,33.051,73.047,-177.768,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
